Date;Produit;Region;Ventes;Prix Unitaire;Cost Unit;Promo;Stock;Marketing Budget;Customer Satisfaction;Weather;Holiday;Revenue
2024-09-27;Produit_C;Tanger;245;82.14;33.76;0;733;1258;3.7;Cloudy;No;20124.32
2024-09-28;Produit_D;Rabat;275;14.0;10.57;1;338;3993;2.9;Sunny;No;3850.21
2024-09-29;Produit_E;Tanger;84;68.9;43.84;0;635;2661;3.8;Cloudy;No;5787.27
2024-09-30;Produit_A;Rabat;181;46.38;7.98;0;993;1962;2.9;Sunny;Yes;8394.29
2024-10-01;Produit_B;Tanger;94;79.96;12.9;1;794;2516;4.3;Cloudy;No;7516.27
2024-10-02;Produit_C;Rabat;79;45.98;40.22;1;918;4779;4.8;Sunny;No;3632.04
2024-10-03;Produit_D;Tanger;266;86.07;27.34;0;601;4666;2.4;Cloudy;No;22894.44
2024-10-04;Produit_E;Rabat;257;81.09;35.28;0;514;3342;4.4;Sunny;No;20840.39
2024-10-05;Produit_A;Tanger;247;50.72;34.95;1;985;3550;4.3;Cloudy;Yes;12527.12
2024-10-06;Produit_B;Rabat;66;17.84;37.3;1;484;2652;4.3;Sunny;No;1177.62
2024-10-07;Produit_C;Tanger;78;23.75;6.6;1;739;2540;4.1;Cloudy;No;1852.59
2024-10-08;Produit_D;Rabat;57;32.4;19.19;1;661;4427;1.7;Sunny;No;1847.07
2024-10-09;Produit_E;Tanger;231;89.71;11.44;0;501;1710;3.8;Cloudy;No;20723.02
2024-10-10;Produit_A;Rabat;221;46.55;36.59;0;885;3001;1.5;Sunny;Yes;10287.39
2024-10-11;Produit_B;Tanger;236;73.16;44.87;1;545;1765;4.5;Cloudy;No;17264.81
2024-10-12;Produit_C;Rabat;271;72.38;32.96;1;185;1113;3.0;Sunny;No;19615.51
2024-10-13;Produit_D;Tanger;281;67.59;44.26;1;920;4588;3.4;Cloudy;No;18991.42
2024-10-14;Produit_E;Rabat;252;79.9;47.69;0;855;3654;1.1;Sunny;No;20133.75
2024-10-15;Produit_A;Tanger;68;45.74;20.03;1;921;2364;2.9;Cloudy;Yes;3110.44
2024-10-16;Produit_B;Rabat;194;38.04;34.29;0;545;1318;2.8;Sunny;No;7379.73
2024-10-17;Produit_C;Tanger;168;46.8;22.47;0;747;4198;4.2;Cloudy;No;7863.05
2024-10-18;Produit_D;Rabat;183;30.97;25.03;0;824;4649;1.5;Sunny;No;5666.93
2024-10-19;Produit_E;Tanger;186;27.79;14.49;0;832;1396;1.9;Cloudy;No;5169.76
2024-10-20;Produit_A;Rabat;125;80.23;37.32;1;496;3530;4.2;Sunny;Yes;10028.49
2024-10-21;Produit_B;Tanger;62;22.51;45.22;1;156;2325;4.7;Cloudy;No;1395.68
2024-10-22;Produit_C;Rabat;199;79.36;7.63;1;426;4956;3.3;Sunny;No;15793.32
2024-10-23;Produit_D;Tanger;245;89.04;34.89;1;247;1141;2.6;Cloudy;No;21814.59
2024-10-24;Produit_E;Rabat;165;96.96;9.67;1;110;4421;4.0;Sunny;No;15997.8
2024-10-25;Produit_A;Tanger;256;52.09;38.65;0;205;4908;4.8;Cloudy;Yes;13335.43
2024-10-26;Produit_B;Rabat;189;14.91;16.9;1;321;3148;1.1;Sunny;No;2818.56
2024-10-27;Produit_C;Tanger;134;52.24;28.21;1;131;2045;2.0;Cloudy;No;7000.49
2024-10-28;Produit_D;Rabat;209;70.7;19.0;1;560;1607;3.6;Sunny;No;14775.97
2024-10-29;Produit_E;Tanger;129;16.51;20.51;1;302;1459;2.3;Cloudy;No;2129.78
2024-10-30;Produit_A;Rabat;159;39.51;12.17;1;453;4495;4.1;Sunny;Yes;6281.72
2024-10-31;Produit_B;Tanger;241;34.95;36.53;1;481;1433;1.4;Cloudy;No;8421.89
2024-11-01;Produit_B;Tanger;128;75.68;36.93;0;486;1892;1.3;Cloudy;No;9687.5
2024-11-02;Produit_C;Rabat;264;43.84;39.68;0;776;2409;3.0;Sunny;No;11574.22
2024-11-03;Produit_D;Tanger;59;84.82;21.42;0;531;2541;4.7;Cloudy;No;5004.51
2024-11-04;Produit_E;Rabat;109;75.45;47.2;0;257;2380;2.7;Sunny;No;8223.9
2024-11-05;Produit_A;Tanger;55;41.64;33.75;0;920;4642;2.6;Cloudy;Yes;2290.46
2024-11-06;Produit_B;Rabat;201;60.82;28.96;0;782;1782;2.9;Sunny;No;12224.55
2024-11-07;Produit_C;Tanger;251;36.58;44.37;1;547;1348;4.0;Cloudy;No;9181.48
2024-11-08;Produit_D;Rabat;73;26.82;17.15;1;803;3033;3.9;Sunny;No;1958.08
2024-11-09;Produit_E;Tanger;233;46.31;29.35;1;701;3190;3.1;Cloudy;No;10790.96
2024-11-10;Produit_A;Rabat;163;79.81;26.23;1;257;1187;1.8;Sunny;Yes;13008.88
2024-11-11;Produit_B;Tanger;84;81.86;34.39;1;798;1452;3.2;Cloudy;No;6875.93
2024-11-12;Produit_C;Rabat;124;44.8;19.84;0;830;4292;3.9;Sunny;No;5555.72
2024-11-13;Produit_D;Tanger;116;25.65;39.49;1;975;1249;3.4;Cloudy;No;2975.11
2024-11-14;Produit_E;Rabat;292;32.93;36.35;1;419;4245;4.6;Sunny;No;9614.82
2024-11-15;Produit_A;Tanger;231;15.27;11.17;0;614;2702;2.8;Cloudy;Yes;3527.11
2024-11-16;Produit_B;Rabat;50;85.76;36.97;0;416;1172;3.4;Sunny;No;4288.02
2024-11-17;Produit_C;Tanger;117;20.1;25.81;0;333;1039;5.0;Cloudy;No;2351.4
2024-11-18;Produit_D;Rabat;163;85.65;36.61;1;255;2011;2.9;Sunny;No;13960.19
2024-11-19;Produit_E;Tanger;130;11.2;18.86;1;800;4475;4.1;Cloudy;No;1456.39
2024-11-20;Produit_A;Rabat;62;66.99;49.33;0;545;1016;3.0;Sunny;Yes;4153.65
2024-11-21;Produit_B;Tanger;217;34.77;26.46;0;207;3172;3.7;Cloudy;No;7545.59
2024-11-22;Produit_C;Rabat;126;66.37;42.41;0;730;2649;2.1;Sunny;No;8362.33
2024-11-23;Produit_D;Tanger;264;24.21;28.91;0;425;4817;3.2;Cloudy;No;6392.48
2024-11-24;Produit_E;Rabat;289;57.06;26.09;0;809;4371;2.9;Sunny;No;16491.7
2024-11-25;Produit_A;Tanger;226;89.6;22.1;1;210;2164;4.9;Cloudy;Yes;20250.39
2024-11-26;Produit_B;Rabat;137;71.1;23.43;0;233;2135;2.8;Sunny;No;9740.61
2024-11-27;Produit_C;Tanger;288;87.04;24.24;1;252;2989;1.7;Cloudy;No;25067.64
2024-11-28;Produit_D;Rabat;132;50.49;19.92;0;290;2313;3.4;Sunny;No;6665.14
2024-11-29;Produit_E;Tanger;81;15.5;8.44;0;166;1053;2.8;Cloudy;No;1255.39
2024-11-30;Produit_A;Rabat;84;96.74;18.96;0;880;2625;4.4;Sunny;Yes;8125.9
2024-12-01;Produit_B;Tanger;98;79.18;23.78;0;282;1305;2.6;Cloudy;No;7759.96
2024-12-02;Produit_C;Rabat;133;26.1;43.79;1;409;2397;4.6;Sunny;No;3471.87
2024-12-03;Produit_D;Tanger;82;30.21;38.25;1;477;1500;4.8;Cloudy;No;2477.13
2024-12-04;Produit_E;Rabat;141;29.18;48.48;1;413;4255;3.2;Sunny;No;4113.75
2024-12-05;Produit_A;Tanger;149;39.84;21.29;0;488;1352;4.4;Cloudy;Yes;5936.63
2024-12-06;Produit_B;Rabat;54;97.31;22.12;1;923;4400;3.0;Sunny;No;5254.72
2024-12-07;Produit_C;Tanger;268;52.69;9.07;1;199;2834;1.9;Cloudy;No;14120.41
2024-12-08;Produit_D;Rabat;227;85.77;30.59;1;257;3941;4.1;Sunny;No;19469.37
2024-12-09;Produit_E;Tanger;278;60.3;46.12;0;445;3715;4.1;Cloudy;No;16763.53
2024-12-10;Produit_A;Rabat;262;72.97;41.24;1;125;1656;2.1;Sunny;Yes;19118.84
2024-12-11;Produit_B;Tanger;187;46.24;41.76;1;601;4247;2.5;Cloudy;No;8647.53
2024-12-12;Produit_C;Rabat;295;65.88;10.1;1;503;1722;3.3;Sunny;No;19433.17
2024-12-13;Produit_D;Tanger;52;60.04;33.19;1;949;3343;1.1;Cloudy;No;3122.21
2024-12-14;Produit_E;Rabat;237;36.99;32.43;1;706;2270;2.8;Sunny;No;8767.36
2024-12-15;Produit_A;Tanger;70;78.14;22.13;1;939;2622;4.1;Cloudy;Yes;5470.07
2024-12-16;Produit_B;Rabat;187;33.28;11.17;0;814;2035;1.7;Sunny;No;6223.07
2024-12-17;Produit_C;Tanger;173;51.28;9.58;1;816;4742;2.9;Cloudy;No;8870.98
2024-12-18;Produit_D;Rabat;122;27.67;5.2;0;403;2606;3.6;Sunny;No;3376.17
2024-12-19;Produit_E;Tanger;120;54.69;13.52;1;406;1267;4.2;Cloudy;No;6563.25
2024-12-20;Produit_A;Rabat;69;42.97;47.95;1;920;3329;4.6;Sunny;Yes;2964.64
2024-12-21;Produit_B;Tanger;60;54.72;37.99;1;625;1115;4.7;Cloudy;No;3283.34
2024-12-22;Produit_C;Rabat;129;38.72;6.75;0;697;1230;3.7;Sunny;No;4995.51
2024-12-23;Produit_D;Tanger;273;64.18;6.81;1;354;2439;4.2;Cloudy;No;17521.98
2024-12-24;Produit_E;Rabat;52;35.76;7.91;0;497;1771;2.9;Sunny;No;1859.64
2024-12-25;Produit_A;Tanger;58;48.44;21.99;0;655;2642;2.2;Cloudy;Yes;2809.64
2024-12-26;Produit_B;Rabat;172;97.39;46.12;1;751;2103;1.1;Sunny;No;16750.97
2024-12-27;Produit_C;Tanger;251;95.39;26.63;0;260;4568;3.4;Cloudy;No;23941.89
2024-12-28;Produit_D;Rabat;183;98.25;18.3;0;224;4090;3.4;Sunny;No;17978.9
2024-12-29;Produit_E;Tanger;160;55.07;13.8;1;484;2412;4.1;Cloudy;No;8811.06
2024-12-30;Produit_A;Rabat;172;68.74;13.17;0;626;1689;2.2;Sunny;Yes;11823.96
2024-12-31;Produit_B;Tanger;127;73.71;21.61;0;492;3862;2.2;Cloudy;No;9361.66
2025-01-01;Produit_B;Tanger;290;86.67;5.27;0;840;1076;1.0;Cloudy;No;25132.91
2025-01-02;Produit_C;Rabat;116;42.17;10.2;1;446;1773;3.2;Sunny;No;4891.59
2025-01-03;Produit_D;Tanger;66;75.51;22.07;0;101;3715;4.5;Cloudy;No;4983.43
2025-01-04;Produit_E;Rabat;180;20.26;24.54;1;910;1338;2.0;Sunny;No;3646.6
2025-01-05;Produit_A;Tanger;243;64.64;40.87;0;794;4249;4.2;Cloudy;Yes;15708.16
2025-01-06;Produit_B;Rabat;118;25.27;8.87;0;812;4592;2.6;Sunny;No;2982.29
2025-01-07;Produit_C;Tanger;220;57.23;14.8;1;677;3644;2.8;Cloudy;No;12590.39
2025-01-08;Produit_D;Rabat;92;14.81;23.87;0;105;1602;4.1;Sunny;No;1362.83
2025-01-09;Produit_E;Tanger;89;40.71;30.48;0;306;2925;4.1;Cloudy;No;3623.2
2025-01-10;Produit_A;Rabat;278;45.34;18.81;1;643;1020;1.8;Sunny;Yes;12605.03
2025-01-11;Produit_B;Tanger;144;83.43;35.99;0;791;4458;3.8;Cloudy;No;12014.29
2025-01-12;Produit_C;Rabat;264;69.95;27.27;0;739;2319;3.1;Sunny;No;18466.35
2025-01-13;Produit_D;Tanger;134;79.57;11.23;1;694;2926;1.2;Cloudy;No;10662.67
2025-01-14;Produit_E;Rabat;245;92.48;5.59;1;822;3167;1.8;Sunny;No;22656.87
2025-01-15;Produit_A;Tanger;216;90.84;11.45;1;629;1908;1.1;Cloudy;Yes;19621.69
2025-01-16;Produit_B;Rabat;211;16.81;39.99;1;885;3196;2.0;Sunny;No;3546.23
2025-01-17;Produit_C;Tanger;144;34.1;24.67;1;199;2872;1.5;Cloudy;No;4910.61
2025-01-18;Produit_D;Rabat;105;71.98;40.94;1;224;2055;4.9;Sunny;No;7558.23
2025-01-19;Produit_E;Tanger;125;11.23;21.26;1;223;4704;1.4;Cloudy;No;1403.47
2025-01-20;Produit_A;Rabat;263;36.33;44.44;1;698;1052;4.4;Sunny;Yes;9555.89
2025-01-21;Produit_B;Tanger;187;93.98;13.19;1;832;1411;4.5;Cloudy;No;17573.88
2025-01-22;Produit_C;Rabat;88;83.32;49.27;1;425;4094;3.4;Sunny;No;7331.92
2025-01-23;Produit_D;Tanger;163;29.12;46.9;0;867;4115;4.2;Cloudy;No;4745.92
2025-01-24;Produit_E;Rabat;246;56.95;10.2;0;314;3274;4.3;Sunny;No;14010.5
2025-01-25;Produit_A;Tanger;99;68.7;31.06;0;868;1589;5.0;Cloudy;Yes;6801.47
2025-01-26;Produit_B;Rabat;74;90.86;16.84;0;189;4852;2.0;Sunny;No;6723.63
2025-01-27;Produit_C;Tanger;52;58.33;15.72;1;453;2392;1.6;Cloudy;No;3033.38
2025-01-28;Produit_D;Rabat;124;28.81;18.82;0;930;3918;1.1;Sunny;No;3572.33
2025-01-29;Produit_E;Tanger;179;25.9;22.19;1;398;3261;2.7;Cloudy;No;4635.25
2025-01-30;Produit_A;Rabat;233;24.69;45.09;0;586;1804;1.4;Sunny;Yes;5753.2
2025-01-31;Produit_B;Tanger;214;92.8;46.2;0;930;2956;1.5;Cloudy;No;19859.58
2025-02-01;Produit_B;Tanger;218;33.85;29.52;1;585;1912;1.8;Cloudy;No;7379.94
2025-02-02;Produit_C;Rabat;272;70.31;19.95;1;910;4213;4.5;Sunny;No;19123.08
2025-02-03;Produit_D;Tanger;244;94.04;43.32;1;297;2488;4.7;Cloudy;No;22946.72
2025-02-04;Produit_E;Rabat;248;76.73;23.39;0;885;2169;2.5;Sunny;No;19029.48
2025-02-05;Produit_A;Tanger;295;35.68;12.73;1;628;1350;2.5;Cloudy;Yes;10525.85
2025-02-06;Produit_B;Rabat;214;68.01;46.51;1;349;4641;4.3;Sunny;No;14555.03
2025-02-07;Produit_C;Tanger;95;61.36;11.0;0;864;4259;3.3;Cloudy;No;5829.38
2025-02-08;Produit_D;Rabat;146;13.89;31.45;1;375;3581;4.8;Sunny;No;2027.89
2025-02-09;Produit_E;Tanger;285;81.77;45.02;1;702;3434;3.1;Cloudy;No;23304.98
2025-02-10;Produit_A;Rabat;249;16.9;33.88;0;324;2711;3.5;Sunny;Yes;4207.62
2025-02-11;Produit_B;Tanger;100;25.89;47.72;1;826;4337;3.1;Cloudy;No;2588.67
2025-02-12;Produit_C;Rabat;65;23.16;23.77;1;228;3411;3.6;Sunny;No;1505.67
2025-02-13;Produit_D;Tanger;243;39.53;5.14;0;743;1202;2.5;Cloudy;No;9606.15
2025-02-14;Produit_E;Rabat;122;89.91;24.09;0;182;3537;3.2;Sunny;No;10969.51
2025-02-15;Produit_A;Tanger;228;62.32;36.23;0;945;4000;4.4;Cloudy;Yes;14208.54
2025-02-16;Produit_B;Rabat;287;54.65;43.14;0;906;3181;3.8;Sunny;No;15685.1
2025-02-17;Produit_C;Tanger;74;73.27;36.86;0;903;3159;4.8;Cloudy;No;5422.2
2025-02-18;Produit_D;Rabat;91;49.19;30.1;0;458;3063;2.3;Sunny;No;4476.4
2025-02-19;Produit_E;Tanger;297;88.25;38.25;1;654;3704;2.3;Cloudy;No;26210.61
2025-02-20;Produit_A;Rabat;236;58.11;39.29;0;934;1651;1.2;Sunny;Yes;13714.26
2025-02-21;Produit_B;Tanger;62;78.65;22.61;0;239;4996;2.4;Cloudy;No;4876.33
2025-02-22;Produit_C;Rabat;292;68.37;25.61;0;727;4256;4.4;Sunny;No;19964.93
2025-02-23;Produit_D;Tanger;149;92.94;13.06;1;702;3578;3.0;Cloudy;No;13847.46
2025-02-24;Produit_E;Rabat;171;13.13;21.35;0;469;2118;2.4;Sunny;No;2245.45
2025-02-25;Produit_A;Tanger;61;33.81;14.94;0;974;2539;2.5;Cloudy;Yes;2062.44
2025-02-26;Produit_B;Rabat;158;11.5;15.88;0;565;2051;2.0;Sunny;No;1816.55
2025-02-27;Produit_C;Tanger;104;52.73;20.95;0;964;4989;4.2;Cloudy;No;5484.32
2025-02-28;Produit_D;Rabat;185;78.81;16.7;0;845;4358;2.0;Sunny;No;14579.71
2025-03-01;Produit_B;Tanger;132;37.23;7.59;0;204;5000;1.6;Cloudy;No;4913.88
2025-03-02;Produit_C;Rabat;148;81.04;28.72;0;792;3120;1.7;Sunny;No;11993.5
2025-03-03;Produit_D;Tanger;208;32.89;29.82;1;666;3755;4.2;Cloudy;No;6840.76
2025-03-04;Produit_E;Rabat;170;50.14;5.41;1;241;4326;2.9;Sunny;No;8523.44
2025-03-05;Produit_A;Tanger;128;39.24;22.29;1;350;1096;1.8;Cloudy;Yes;5022.96
2025-03-06;Produit_B;Rabat;300;94.57;29.93;0;971;1201;2.9;Sunny;No;28369.98
2025-03-07;Produit_C;Tanger;289;18.45;17.15;0;428;2918;3.6;Cloudy;No;5332.5
2025-03-08;Produit_D;Rabat;295;24.83;42.35;0;495;1121;1.6;Sunny;No;7325.0
2025-03-09;Produit_E;Tanger;215;84.84;20.7;1;638;1731;2.1;Cloudy;No;18240.41
2025-03-10;Produit_A;Rabat;149;60.6;11.3;0;479;4811;1.8;Sunny;Yes;9029.98
2025-03-11;Produit_B;Tanger;177;36.88;39.62;0;289;3007;2.9;Cloudy;No;6527.13
2025-03-12;Produit_C;Rabat;289;71.96;9.46;0;149;2973;4.6;Sunny;No;20795.09
2025-03-13;Produit_D;Tanger;129;87.29;43.39;0;210;3945;1.4;Cloudy;No;11260.51
2025-03-14;Produit_E;Rabat;140;67.87;11.67;0;188;3280;3.8;Sunny;No;9502.41
2025-03-15;Produit_A;Tanger;66;75.09;22.82;1;788;3635;1.8;Cloudy;Yes;4955.79
2025-03-16;Produit_B;Rabat;246;91.11;14.55;0;224;1284;4.9;Sunny;No;22412.57
2025-03-17;Produit_C;Tanger;113;73.71;27.09;0;838;2845;4.3;Cloudy;No;8328.88
2025-03-18;Produit_D;Rabat;80;81.35;15.98;1;395;3349;1.7;Sunny;No;6508.04
2025-03-19;Produit_E;Tanger;102;27.58;11.24;1;800;2666;2.4;Cloudy;No;2813.08
2025-03-20;Produit_A;Rabat;296;23.21;42.0;1;429;1313;2.4;Sunny;Yes;6870.51
2025-03-21;Produit_B;Tanger;176;53.43;48.62;0;471;4292;3.5;Cloudy;No;9404.31
2025-03-22;Produit_C;Rabat;198;22.33;8.27;0;303;1194;2.7;Sunny;No;4421.28
2025-03-23;Produit_D;Tanger;208;65.21;42.87;1;674;2558;2.1;Cloudy;No;13562.86
2025-03-24;Produit_E;Rabat;199;14.67;39.27;1;746;2477;2.7;Sunny;No;2919.68
2025-03-25;Produit_A;Tanger;278;53.16;29.54;0;899;3356;2.9;Cloudy;Yes;14778.04
2025-03-26;Produit_B;Rabat;287;13.87;47.87;1;175;4772;3.0;Sunny;No;3980.83
2025-03-27;Produit_C;Tanger;287;85.87;27.27;0;313;2500;1.0;Cloudy;No;24645.99
2025-03-28;Produit_D;Rabat;270;96.35;41.33;1;919;3876;1.2;Sunny;No;26015.28
2025-03-29;Produit_E;Tanger;244;53.14;35.17;1;794;3412;3.3;Cloudy;No;12966.29
2025-03-30;Produit_A;Rabat;206;66.61;23.51;0;638;3708;2.0;Sunny;Yes;13721.43
2025-03-31;Produit_B;Tanger;195;99.27;23.98;1;497;4595;3.3;Cloudy;No;19357.57
2025-04-01;Produit_B;Tanger;75;55.77;35.59;0;245;2529;2.1;Cloudy;No;4182.82
2025-04-02;Produit_C;Rabat;223;56.01;28.04;0;637;1611;2.7;Sunny;No;12490.05
2025-04-03;Produit_D;Tanger;269;28.03;40.1;1;460;3387;4.1;Cloudy;No;7538.8
2025-04-04;Produit_E;Rabat;224;75.16;44.27;1;883;3606;4.8;Sunny;No;16836.02
2025-04-05;Produit_A;Tanger;126;84.99;25.23;0;284;1459;2.0;Cloudy;Yes;10708.93
2025-04-06;Produit_B;Rabat;201;79.69;34.04;0;856;1856;4.9;Sunny;No;16017.4
2025-04-07;Produit_C;Tanger;193;91.15;47.01;0;808;1134;1.9;Cloudy;No;17591.62
2025-04-08;Produit_D;Rabat;232;20.3;22.21;0;219;3099;1.7;Sunny;No;4709.21
2025-04-09;Produit_E;Tanger;180;24.33;47.54;0;411;3652;4.6;Cloudy;No;4379.96
